transaction_id,order_id,merchant_id,customer_id,order_date,order_amount,currency,payment_method,payment_count,payment_total,payment_statuses,payment_dates,payment_ids,payment_methods,bank_transaction_count,bank_total,bank_references,bank_dates,bank_transaction_types,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,settlement_dates,settlement_ids,settlement_references,settlement_statuses,clean_payment_dates,clean_payment_total,clean_settlement_date,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback,clean_settlement_net,clean_bank_reference
TXN00625,ORD00625,MERCHANT_004,CUST0045,2026-01-31,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-01-31,PAY00625,CARD,1,7999,TXN00625,2026-01-31,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-02-01,SET00625,SET00625,SETTLED,2026-01-31,7999,2026-02-01,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00625
TXN00626,ORD00626,MERCHANT_005,CUST0108,2026-06-26,1499,INR,WALLET,1.0,1499.0,SUCCESS,2026-06-26,PAY00626,WALLET,1,1499,TXN00626,2026-06-26,CREDIT,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,2026-06-28,SET00626,SET00626,SETTLED,2026-06-26,1499,2026-06-28,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00626
TXN00627,ORD00627,MERCHANT_005,CUST0085,2026-02-05,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-02-05,PAY00627,CARD,1,7999,TXN00627,2026-02-05,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-02-08,SET00627,SET00627,SETTLED,2026-02-05,7999,2026-02-08,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00627
TXN00628,ORD00628,MERCHANT_001,CUST0106,2026-05-26,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-05-26,PAY00628,NETBANKING,1,1499,TXN00628,2026-05-26,CREDIT,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,2026-05-29,SET00628,SET00628,SETTLED,2026-05-26,1499,2026-05-29,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,TXN00628
TXN00629,ORD00629,MERCHANT_002,CUST0276,2026-03-24,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-03-25,PAY00629,NETBANKING,1,5999,TXN00629,2026-03-25,CREDIT,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,2026-03-27,SET00629,SET00629,SETTLED,2026-03-25,5999,2026-03-27,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00629
TXN00630,ORD00630,MERCHANT_005,CUST0149,2026-03-10,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-03-11,PAY00630,UPI,1,9999,TXN00630,2026-03-11,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-03-11,SET00630,SET00630,SETTLED,2026-03-11,9999,2026-03-11,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00630
TXN00631,ORD00631,MERCHANT_004,CUST0070,2026-01-16,999,INR,CARD,0.0,0.0,,,,,1,999,TXN00631,2026-01-16,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-01-17,SET00631,SET00631,SETTLED,2026-01-16,999,2026-01-17,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00631
TXN00632,ORD00632,MERCHANT_002,CUST0068,2026-02-07,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-02-08,PAY00632,NETBANKING,1,5999,TXN00632,2026-02-08,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-02-18,SET00632,SET00632,SETTLED,2026-02-08,5999,2026-02-08,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00632
TXN00633,ORD00633,MERCHANT_004,CUST0127,2026-05-06,499,INR,NETBANKING,1.0,499.0,SUCCESS,2026-05-07,PAY00633,NETBANKING,1,499,TXN00633,2026-05-07,CREDIT,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,2026-05-07,SET00633,SET00633,SETTLED,2026-05-07,499,2026-05-07,499.0,7.48,1.35,0.0,0.0,0.0,490.17,TXN00633
TXN00634,ORD00634,MERCHANT_004,CUST0213,2026-04-26,299,INR,UPI,1.0,299.0,SUCCESS,2026-04-28,PAY00634,UPI,1,299,TXN00634,2026-04-28,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-04-27,SET00634,SET00634,SETTLED,2026-04-28,299,2026-04-27,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00634
TXN00635,ORD00635,MERCHANT_005,CUST0207,2026-03-13,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-03-14,PAY00635,NETBANKING,1,5999,TXN00635,2026-03-14,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-03-14,SET00635,SET00635,SETTLED,2026-03-14,5999,2026-03-14,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00635
TXN00636,ORD00636,MERCHANT_004,CUST0233,2026-03-25,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-03-25,PAY00636,UPI,1,3999,TXN00636,2026-03-25,CREDIT,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,2026-03-26,SET00636,SET00636,SETTLED,2026-03-25,3999,2026-03-26,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,TXN00636
TXN00637,ORD00637,MERCHANT_004,CUST0048,2026-06-12,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-06-14,PAY00637,NETBANKING,1,4999,TXN00637,2026-06-14,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-06-13,SET00637,SET00637,SETTLED,2026-06-14,4999,2026-06-13,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00637
TXN00638,ORD00638,MERCHANT_005,CUST0033,2026-04-12,799,INR,WALLET,1.0,799.0,SUCCESS,2026-04-14,PAY00638,WALLET,1,799,TXN00449,2026-04-14,CREDIT,1.0,799.0,11.98,2.16,0.0,0.0,0.0,784.86,2026-04-14,SET00638,SET00638,SETTLED,2026-04-14,799,2026-04-14,799.0,11.98,2.16,0.0,0.0,0.0,784.86,TXN00638
TXN00639,ORD00639,MERCHANT_004,CUST0109,2026-03-10,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-03-11,PAY00639,NETBANKING,1,1499,TXN00639,2026-03-11,CREDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2026-03-11,1499,2026-03-11,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00639
TXN00640,ORD00640,MERCHANT_005,CUST0173,2026-05-28,499,INR,WALLET,1.0,499.0,SUCCESS,2026-05-29,PAY00640,WALLET,1,499,TXN00640,2026-05-29,CREDIT,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,2026-05-30,SET00640,SET00640,SETTLED,2026-05-29,499,2026-05-30,499.0,7.48,1.35,0.0,0.0,0.0,490.17,TXN00640
TXN00641,ORD00641,MERCHANT_001,CUST0176,2026-01-12,299,INR,WALLET,1.0,299.0,SUCCESS,2026-01-13,PAY00641,WALLET,1,299,TXN00641,2026-01-13,CREDIT,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,2026-01-15,SET00641,SET00641,SETTLED,2026-01-13,299,2026-01-15,299.0,4.48,0.81,0.0,0.0,0.0,293.71,TXN00641
TXN00642,ORD00642,MERCHANT_001,CUST0009,2026-02-10,2499,INR,WALLET,1.0,2499.0,SUCCESS,2026-02-10,PAY00642,WALLET,1,2499,TXN00642,2026-02-10,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-02-11,SET00642,SET00642,SETTLED,2026-02-10,2499,2026-02-11,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00642
TXN00643,ORD00643,MERCHANT_004,CUST0001,2026-02-21,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-02-21,PAY00643,CARD,1,5999,TXN00643,2026-02-21,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-02-22,SET00643,SET00643,SETTLED,2026-02-21,5999,2026-02-22,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00643
TXN00644,ORD00644,MERCHANT_002,CUST0155,2026-03-12,299,INR,NETBANKING,1.0,299.0,SUCCESS,2026-03-14,PAY00644,NETBANKING,1,299,TXN00644,2026-03-14,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-03-13,SET00644,SET00644,SETTLED,2026-03-14,299,2026-03-13,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00644
TXN00645,ORD00645,MERCHANT_001,CUST0129,2026-04-06,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-04-08,PAY00645,CARD,1,4999,TXN00645,2026-04-08,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-04-08,SET00645,SET00645,SETTLED,2026-04-08,4999,2026-04-08,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00645
TXN00646,ORD00646,MERCHANT_004,CUST0027,2026-06-10,999,INR,CARD,1.0,999.0,SUCCESS,2026-06-10,PAY00646,CARD,1,999,TXN00646,2026-06-10,CREDIT,1.0,999.0,17.98,3.24,0.0,0.0,0.0,977.78,2026-06-11,SET00646,SET00646,SETTLED,2026-06-10,999,2026-06-11,999.0,17.98,3.24,0.0,0.0,0.0,977.78,TXN00646
TXN00647,ORD00647,MERCHANT_001,CUST0220,2026-06-30,299,INR,UPI,1.0,299.0,SUCCESS,2026-06-30,PAY00647,UPI,1,299,TXN00647,2026-06-30,CREDIT,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,2026-07-01,SET00647,SET00647,SETTLED,2026-06-30,299,2026-07-01,299.0,4.48,0.81,0.0,0.0,0.0,293.71,TXN00647
TXN00648,ORD00648,MERCHANT_004,CUST0110,2026-01-20,499,INR,CARD,1.0,499.0,SUCCESS,2026-01-21,PAY00648,CARD,1,499,TXN00648,2026-01-21,CREDIT,1.0,499.0,4.99,0.9,0.0,0.0,0.0,493.11,2026-01-22,SET00648,SET00648,SETTLED,2026-01-21,499,2026-01-22,499.0,4.99,0.9,0.0,0.0,0.0,493.11,TXN00648
TXN00649,ORD00649,MERCHANT_004,CUST0266,2026-01-03,199,INR,NETBANKING,1.0,199.0,SUCCESS,2026-01-03,PAY00649,NETBANKING,1,199,TXN00649,2026-01-03,CREDIT,1.0,199.0,2.98,0.54,0.0,0.0,0.0,195.48,2026-01-05,SET00649,SET00649,SETTLED,2026-01-03,199,2026-01-05,199.0,2.98,0.54,0.0,0.0,0.0,195.48,TXN00649
TXN00650,ORD00650,MERCHANT_004,CUST0062,2026-06-27,499,INR,WALLET,1.0,499.0,SUCCESS,2026-06-27,PAY00650,WALLET,1,499,TXN00650,2026-06-27,CREDIT,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,2026-06-30,SET00650,SET00650,SETTLED,2026-06-27,499,2026-06-30,499.0,7.48,1.35,0.0,0.0,0.0,490.17,TXN00650
TXN00651,ORD00651,MERCHANT_002,CUST0037,2026-04-09,299,INR,UPI,1.0,299.0,SUCCESS,2026-04-11,PAY00651,UPI,1,299,TXN00651,2026-04-11,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-04-11,SET00651,SET00651,SETTLED,2026-04-11,299,2026-04-11,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00651
TXN00652,ORD00652,MERCHANT_003,CUST0053,2026-04-05,999,INR,CARD,1.0,999.0,SUCCESS,2026-04-06,PAY00652,CARD,1,999,TXN00652,2026-04-06,CREDIT,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,2026-04-08,SET00652,SET00652,SETTLED,2026-04-06,999,2026-04-08,999.0,14.98,2.7,0.0,0.0,0.0,981.32,TXN00652
TXN00653,ORD00653,MERCHANT_002,CUST0196,2026-06-14,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-06-15,PAY00653,CARD,1,4999,TXN00653,2026-06-15,CREDIT,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,2026-06-15,SET00653,SET00653,SETTLED,2026-06-15,4999,2026-06-15,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,TXN00653
TXN00654,ORD00654,MERCHANT_005,CUST0036,2026-05-25,199,INR,CARD,1.0,199.0,SUCCESS,2026-05-25,PAY00654,CARD,1,199,TXN00654,2026-05-25,CREDIT,1.0,199.0,1.99,0.36,250.0,0.0,0.0,446.65,2026-05-27,SET00654,SET00654,SETTLED,2026-05-25,199,2026-05-27,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00654
TXN00655,ORD00655,MERCHANT_003,CUST0226,2026-02-24,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-02-25,PAY00655,CARD,1,4999,TXN00655,2026-02-25,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-02-26,SET00655,SET00655,SETTLED,2026-02-25,4999,2026-02-26,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00655
TXN00656,ORD00656,MERCHANT_005,CUST0211,2026-06-25,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-06-25,PAY00656,CARD,1,2499,TXN00656,2026-06-25,CREDIT,1.0,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,2026-06-26,SET00656,SET00656,SETTLED,2026-06-25,2499,2026-06-26,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,TXN00656
TXN00657,ORD00657,MERCHANT_001,CUST0045,2026-02-05,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-02-05,PAY00657,UPI,1,7999,TXN00657,2026-02-05,CREDIT,1.0,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,2026-02-06,SET00657,SET00657,SETTLED,2026-02-05,7999,2026-02-06,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,TXN00657
TXN00658,ORD00658,MERCHANT_003,CUST0197,2026-04-20,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-04-21,PAY00658,CARD,1,1499,TXN00658,2026-04-21,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-04-23,SET00658,SET00658,SETTLED,2026-04-21,1499,2026-04-23,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00658
TXN00659,ORD00659,MERCHANT_003,CUST0127,2026-06-15,299,INR,CARD,1.0,299.0,SUCCESS,2026-06-15,PAY00659,CARD,1,299,TXN00659,2026-06-15,CREDIT,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,2026-06-18,SET00659,SET00659,SETTLED,2026-06-15,299,2026-06-18,299.0,4.48,0.81,0.0,0.0,0.0,293.71,TXN00659
TXN00660,ORD00660,MERCHANT_005,CUST0284,2026-06-03,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-06-04,PAY00660,NETBANKING,1,5999,TXN00660,2026-06-04,CREDIT,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,2026-06-06,SET00660,SET00660,SETTLED,2026-06-04,5999,2026-06-06,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,TXN00660
TXN00661,ORD00661,MERCHANT_003,CUST0014,2026-02-22,2999,INR,CARD,1.0,2999.0,SUCCESS,2026-02-24,PAY00661,CARD,1,2999,TXN00661,2026-02-24,CREDIT,1.0,2999.0,35.99,6.48,0.0,0.0,0.0,1499.5,2026-02-23,SET00661,SET00661,SETTLED,2026-02-24,2999,2026-02-23,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,TXN00661
TXN00662,ORD00662,MERCHANT_003,CUST0201,2026-06-15,199,INR,CARD,1.0,199.0,SUCCESS,2026-06-16,PAY00662,CARD,1,199,TXN00662,2026-06-16,CREDIT,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,2026-06-16,SET00662,SET00662,SETTLED,2026-06-16,199,2026-06-16,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00662
TXN00663,ORD00663,MERCHANT_004,CUST0254,2026-01-29,799,INR,WALLET,1.0,799.0,SUCCESS,2026-01-30,PAY00663,WALLET,1,799,TXN00663,2026-01-30,CREDIT,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,2026-01-30,SET00663,SET00663,SETTLED,2026-01-30,799,2026-01-30,799.0,14.38,2.59,0.0,0.0,0.0,782.03,TXN00663
TXN00664,ORD00664,MERCHANT_005,CUST0037,2026-01-04,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-01-05,PAY00664,NETBANKING,1,1499,TXN00664,2026-01-05,CREDIT,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,2026-01-05,SET00664,SET00664,SETTLED,2026-01-05,1499,2026-01-05,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,TXN00664
TXN00665,ORD00665,MERCHANT_004,CUST0068,2026-05-26,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-05-26,PAY00665,NETBANKING,1,1999,TXN00665,2026-05-26,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-05-27,SET00665,SET00665,SETTLED,2026-05-26,1999,2026-05-27,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00665
TXN00666,ORD00666,MERCHANT_002,CUST0280,2026-05-01,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-05-02,PAY00666,UPI,1,7999,TXN00666,2026-05-02,CREDIT,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,2026-05-02,SET00666,SET00666,SETTLED,2026-05-02,7999,2026-05-02,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,TXN00666
TXN00667,ORD00667,MERCHANT_005,CUST0009,2026-01-18,199,INR,NETBANKING,1.0,199.0,SUCCESS,2026-01-19,PAY00667,NETBANKING,1,199,TXN00667,2026-01-19,CREDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2026-01-19,199,2026-01-20,199.0,2.98,0.54,0.0,0.0,0.0,195.48,TXN00667
TXN00668,ORD00668,MERCHANT_001,CUST0111,2026-01-16,7999,INR,WALLET,1.0,7999.0,SUCCESS,2026-01-18,PAY00668,WALLET,1,7999,TXN00668,2026-01-18,CREDIT,1.0,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,2026-01-19,SET00668,SET00668,SETTLED,2026-01-18,7999,2026-01-19,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,TXN00668
TXN00669,ORD00669,MERCHANT_003,CUST0260,2026-06-10,5999,INR,WALLET,1.0,5999.0,FAILED,2026-06-11,PAY00669,WALLET,1,5999,TXN00669,2026-06-11,CREDIT,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,2026-06-12,SET00669,SET00669,SETTLED,2026-06-11,5999,2026-06-12,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,TXN00669
TXN00670,ORD00670,MERCHANT_004,CUST0217,2026-01-22,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-01-23,PAY00670,CARD,1,4999,TXN00670,2026-01-23,CREDIT,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,2026-01-25,SET00670,SET00670,SETTLED,2026-01-23,4999,2026-01-25,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,TXN00670
TXN00671,ORD00671,MERCHANT_001,CUST0143,2026-03-21,299,INR,CARD,1.0,299.0,SUCCESS,2026-03-22,PAY00671,CARD,1,299,TXN00951,2026-03-22,CREDIT,1.0,299.0,2.99,0.54,0.0,0.0,0.0,295.47,2026-03-23,SET00671,SET00671,SETTLED,2026-03-22,299,2026-03-23,299.0,2.99,0.54,0.0,0.0,0.0,295.47,TXN00671
TXN00672,ORD00672,MERCHANT_005,CUST0080,2026-03-25,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-03-26,PAY00672,UPI,1,1999,TXN00672,2026-03-26,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-03-27,SET00672,SET00672,SETTLED,2026-03-26,1999,2026-03-27,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00672
TXN00673,ORD00673,MERCHANT_004,CUST0159,2026-03-03,199,INR,CARD,1.0,199.0,SUCCESS,2026-03-03,PAY00673,CARD,1,199,TXN00673,2026-03-03,CREDIT,1.0,199.0,2.98,0.54,0.0,0.0,0.0,195.48,2026-03-05,SET00673,SET00673,SETTLED,2026-03-03,199,2026-03-05,199.0,2.98,0.54,0.0,0.0,0.0,195.48,TXN00673
TXN00674,ORD00674,MERCHANT_004,CUST0045,2026-01-30,2499,INR,UPI,1.0,2499.0,SUCCESS,2026-02-01,PAY00674,UPI,1,2499,TXN00674,2026-02-01,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-01-31,SET00674,SET00674,SETTLED,2026-02-01,2499,2026-01-31,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00674
TXN00675,ORD00675,MERCHANT_002,CUST0159,2026-01-31,199,INR,CARD,1.0,199.0,SUCCESS,2026-02-01,PAY00675,CARD,1,199,TXN00675,2026-02-01,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-02-01,SET00675,SET00675,SETTLED,2026-02-01,199,2026-02-01,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00675
TXN00676,ORD00676,MERCHANT_002,CUST0006,2026-05-08,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-05-09,PAY00676,NETBANKING,1,1499,TXN00676,2026-05-09,CREDIT,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,2026-05-10,SET00676,SET00676,SETTLED,2026-05-09,1499,2026-05-10,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,TXN00676
TXN00677,ORD00677,MERCHANT_003,CUST0086,2026-02-02,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-02-02,PAY00677,NETBANKING,1,5999,TXN00677,2026-02-02,CREDIT,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,2026-02-03,SET00677,SET00677,SETTLED,2026-02-02,5999,2026-02-03,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00677
TXN00678,ORD00678,MERCHANT_001,CUST0061,2026-03-27,7999,INR,WALLET,1.0,7999.0,SUCCESS,2026-03-27,PAY00678,WALLET,1,7999,TXN00678,2026-03-27,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-03-30,SET00678,SET00678,SETTLED,2026-03-27,7999,2026-03-30,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00678
TXN00679,ORD00679,MERCHANT_005,CUST0140,2026-01-17,999,INR,UPI,1.0,999.0,SUCCESS,2026-01-19,PAY00679,UPI,1,999,TXN00679,2026-01-19,CREDIT,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,2026-01-19,SET00679,SET00679,SETTLED,2026-01-19,999,2026-01-19,999.0,14.98,2.7,0.0,0.0,0.0,981.32,TXN00679
TXN00680,ORD00680,MERCHANT_004,CUST0255,2026-05-11,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-05-11,PAY00680,UPI,1,1499,TXN00680,2026-05-11,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-05-12,SET00680,SET00680,SETTLED,2026-05-11,1499,2026-05-12,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00680
TXN00681,ORD00681,MERCHANT_005,CUST0256,2026-02-12,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-02-13,PAY00681,CARD,1,1499,TXN00681,2026-02-13,CREDIT,1.0,1499.0,17.99,3.24,0.0,0.0,1499.0,-21.23,2026-02-13,SET00681,SET00681,SETTLED,2026-02-13,1499,2026-02-13,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,TXN00681
TXN00682,ORD00682,MERCHANT_001,CUST0131,2026-05-27,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-05-28,PAY00682,UPI,1,4999,TXN00682,2026-05-28,CREDIT,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,2026-05-28,SET00682,SET00682,SETTLED,2026-05-28,4999,2026-05-28,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,TXN00682
TXN00683,ORD00683,MERCHANT_005,CUST0117,2026-01-01,199,INR,UPI,1.0,199.0,SUCCESS,2026-01-03,PAY00683,UPI,1,199,TXN00683,2026-01-03,CREDIT,1.0,199.0,2.39,0.43,0.0,0.0,0.0,0.0,2026-01-02,SET00683,SET00683,SETTLED,2026-01-03,199,2026-01-02,199.0,2.39,0.43,0.0,0.0,0.0,196.18,TXN00683
TXN00684,ORD00684,MERCHANT_001,CUST0126,2026-05-01,1499,INR,WALLET,1.0,1499.0,SUCCESS,2026-05-01,PAY00684,WALLET,1,1499,TXN00684,2026-05-01,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-05-04,SET00684,SET00684,SETTLED,2026-05-01,1499,2026-05-04,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00684
TXN00685,ORD00685,MERCHANT_002,CUST0077,2026-01-10,2999,INR,WALLET,1.0,2999.0,SUCCESS,2026-01-10,PAY00685,WALLET,1,2999,TXN00685,2026-01-10,CREDIT,1.0,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,2026-01-11,SET00685,SET00685,SETTLED,2026-01-10,2999,2026-01-11,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,TXN00685
TXN00686,ORD00686,MERCHANT_003,CUST0115,2026-03-05,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-03-06,PAY00686,NETBANKING,1,1999,TXN00686,2026-03-06,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-03-06,SET00686,SET00686,SETTLED,2026-03-06,1999,2026-03-06,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00686
TXN00687,ORD00687,MERCHANT_001,CUST0139,2026-05-27,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-05-27,PAY00687,UPI,1,1499,TXN00687,2026-05-27,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-05-28,SET00687,SET00687,SETTLED,2026-05-27,1499,2026-05-28,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00687
TXN00688,ORD00688,MERCHANT_001,CUST0258,2026-02-15,799,INR,UPI,1.0,799.0,SUCCESS,2026-02-17,PAY00688,UPI,1,799,TXN00688,2026-02-17,CREDIT,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,2026-02-16,SET00688,SET00688,SETTLED,2026-02-17,799,2026-02-16,799.0,7.99,1.44,0.0,0.0,0.0,789.57,TXN00688
TXN00689,ORD00689,MERCHANT_001,CUST0206,2026-04-30,9999,INR,NETBANKING,1.0,9999.0,SUCCESS,2026-04-30,PAY00689,NETBANKING,1,9999,TXN00689,2026-04-30,CREDIT,1.0,9999.0,499.95,21.6,0.0,0.0,0.0,9477.45,2026-05-02,SET00689,SET00689,SETTLED,2026-04-30,9999,2026-05-02,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,TXN00689
