transaction_id,order_id,order_amount,payment_count,payment_total,payment_dates,clean_payment_dates,bank_references,settlement_dates,clean_settlement_date,bank_transaction_count,bank_total,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,status,exception_type,reason,difference,clean_settlement_net,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback
TXN00582,ORD00582,7999,1.0,7999.0,2026-04-20,2026-04-20,TXN00582,,2026-04-21,1,7999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,7999.0,7904.61,7999.0,79.99,14.4,0.0,0.0,0.0
TXN00583,ORD00583,2499,1.0,2499.0,2026-06-05,2026-06-05,TXN00583,2026-06-04,2026-06-04,1,2499,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2454.77,2499.0,37.48,6.75,0.0,0.0,0.0
TXN00584,ORD00584,1999,1.0,1999.0,2026-06-28,2026-06-28,TXN00584,2026-06-28,2026-06-28,1,1999,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1975.41,1999.0,19.99,3.6,0.0,0.0,0.0
TXN00585,ORD00585,4999,1.0,4999.0,2026-06-04,2026-06-04,TXN00585,2026-06-04,2026-06-04,1,4999,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4940.01,4999.0,49.99,9.0,0.0,0.0,0.0
TXN00586,ORD00586,4999,1.0,4999.0,2026-06-20,2026-06-20,TXN00586,2026-06-21,2026-06-21,1,4999,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,2999.4,EXCEPTION,PARTIAL_SETTLEMENT,Settlement net amount is 60% of gross amount.,1999.6,4940.01,4999.0,49.99,9.0,0.0,0.0,0.0
TXN00587,ORD00587,3999,1.0,3999.0,2026-01-12,2026-01-12,TXN00587,,2026-01-14,1,3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,3999.0,3942.37,3999.0,47.99,8.64,0.0,0.0,0.0
TXN00588,ORD00588,199,1.0,199.0,2026-01-29,2026-01-29,TXN00588,2026-01-31,2026-01-31,1,199,1.0,199.0,2.98,0.54,0.0,0.0,0.0,195.48,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,195.48,199.0,2.98,0.54,0.0,0.0,0.0
TXN00589,ORD00589,5999,1.0,5999.0,2026-05-12,2026-05-12,TXN00589,2026-05-12,2026-05-12,1,5999,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00590,ORD00590,2499,1.0,2499.0,2026-04-11,2026-04-11,TXN00590,,2026-04-12,1,2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,2499.0,2469.51,2499.0,24.99,4.5,0.0,0.0,0.0
TXN00591,ORD00591,299,1.0,299.0,2026-05-05,2026-05-05,TXN00591,2026-05-05,2026-05-05,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00592,ORD00592,9999,1.0,9999.0,2026-01-31,2026-01-31,TXN00592,2026-01-31,2026-01-31,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00593,ORD00593,2499,1.0,2499.0,2026-03-29,2026-03-29,TXN00593,2026-03-30,2026-03-30,1,2499,1.0,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2463.61,2499.0,29.99,5.4,0.0,0.0,0.0
TXN00594,ORD00594,2499,1.0,2499.0,2026-03-31,2026-03-31,TXN00594,2026-04-02,2026-04-02,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00595,ORD00595,299,1.0,299.0,2026-03-23,2026-03-23,TXN00595,2026-03-25,2026-03-25,1,299,1.0,299.0,3.59,0.65,0.0,89.7,0.0,205.06,EXCEPTION,REFUND,Settlement contains a refund.,89.7,294.76,299.0,3.59,0.65,0.0,0.0,0.0
TXN00596,ORD00596,9999,1.0,9999.0,2026-01-06,2026-01-06,TXN00596,2026-01-07,2026-01-07,1,9999,1.0,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9857.41,9999.0,119.99,21.6,0.0,0.0,0.0
TXN00597,ORD00597,2999,0.0,0.0,,2026-03-05,TXN00597,2026-03-05,2026-03-05,1,2999,1.0,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,EXCEPTION,MISSING_PAYMENT,No payment record exists for the transaction.,2999.0,2928.22,2999.0,59.98,10.8,0.0,0.0,0.0
TXN00598,ORD00598,2999,1.0,2999.0,2026-03-27,2026-03-27,TXN00598,2026-03-28,2026-03-28,1,2999,1.0,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2928.22,2999.0,59.98,10.8,0.0,0.0,0.0
TXN00599,ORD00599,4999,1.0,4999.0,2026-04-15,2026-04-15,TXN00599,2026-04-17,2026-04-17,1,4999,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4928.21,4999.0,59.99,10.8,0.0,0.0,0.0
TXN00600,ORD00600,199,1.0,199.0,2026-04-14,2026-04-14,TXN00600,2026-04-14,2026-04-14,1,199,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.3,199.0,3.98,0.72,0.0,0.0,0.0
TXN00601,ORD00601,1999,1.0,1999.0,2026-04-20,2026-04-20,TXN00601,2026-04-21,2026-04-21,1,1999,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1970.69,1999.0,23.99,4.32,0.0,0.0,0.0
TXN00602,ORD00602,7999,1.0,7999.0,2026-03-14,2026-03-14,TXN00602,2026-03-15,2026-03-15,1,7999,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7857.42,7999.0,119.98,21.6,0.0,0.0,0.0
TXN00603,ORD00603,499,1.0,499.0,2026-05-19,2026-05-19,TXN00603,2026-05-20,2026-05-20,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00604,ORD00604,299,1.0,299.0,2026-04-29,2026-04-29,TXN00604,2026-05-01,2026-05-01,1,299,1.0,299.0,2.99,0.54,0.0,0.0,0.0,295.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,295.47,299.0,2.99,0.54,0.0,0.0,0.0
TXN00605,ORD00605,1499,1.0,1499.0,2026-06-15,2026-06-15,TXN00605,2026-06-15,2026-06-15,1,1499,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00606,ORD00606,1499,1.0,1499.0,2026-01-30,2026-01-30,TXN00606,2026-02-02,2026-02-02,1,1499,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1463.62,1499.0,29.98,5.4,0.0,0.0,0.0
TXN00607,ORD00607,9999,1.0,9999.0,2026-02-15,2026-02-15,TXN00607,2026-02-15,2026-02-15,1,9999,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,EXCEPTION,FAILED_PAYMENT,Payment status is FAILED.,9999.0,9881.01,9999.0,99.99,18.0,0.0,0.0,0.0
TXN00608,ORD00608,299,1.0,299.0,2026-03-23,2026-03-23,TXN00608,2026-03-24,2026-03-24,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,EXCEPTION,FAILED_PAYMENT,Payment status is FAILED.,299.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00609,ORD00609,1499,1.0,1499.0,2026-02-18,2026-02-18,TXN00609,2026-02-18,2026-02-18,1,1499,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00610,ORD00610,3999,1.0,3999.0,2026-04-18,2026-04-18,TXN00610,2026-04-21,2026-04-21,1,3999,1.0,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3914.06,3999.0,71.98,12.96,0.0,0.0,0.0
TXN00611,ORD00611,499,1.0,499.0,2026-04-21,2026-04-21,TXN00611,2026-04-22,2026-04-22,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00612,ORD00612,499,1.0,499.0,2026-05-23,2026-05-23,TXN00612,2026-05-25,2026-05-25,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00613,ORD00613,1499,1.0,1499.0,2026-02-17,2026-02-17,TXN00613,2026-02-18,2026-02-18,1,1499,1.0,1499.0,104.93,4.86,0.0,0.0,0.0,1389.21,EXCEPTION,INCORRECT_FEE,Settlement fee is 7.00% of gross amount.,104.93,1467.16,1499.0,26.98,4.86,0.0,0.0,0.0
TXN00614,ORD00614,2499,1.0,2499.0,2026-01-04,2026-01-04,TXN00614,2026-01-05,2026-01-05,1,2499,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2469.51,2499.0,24.99,4.5,0.0,0.0,0.0
TXN00615,ORD00615,2999,1.0,2999.0,2026-05-26,2026-05-26,TXN00615,2026-05-25,2026-05-25,1,2999,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,1935.3,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,1000.0,2935.3,2999.0,53.98,9.72,0.0,0.0,0.0
TXN00616,ORD00616,5999,1.0,5999.0,2026-04-19,2026-04-19,TXN00616,2026-04-19,2026-04-19,1,5999,1.0,5999.0,89.98,16.2,0.0,0.0,0.0,4892.82,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,1000.0,5892.82,5999.0,89.98,16.2,0.0,0.0,0.0
TXN00617,ORD00617,3999,1.0,3999.0,2026-01-23,2026-01-23,TXN00617,2026-01-24,2026-01-24,1,3999,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3928.22,3999.0,59.98,10.8,0.0,0.0,0.0
TXN00618,ORD00618,999,2.0,1298.7,2026-01-09,2026-01-09,TXN00618,2026-01-12,2026-01-12,1,999,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,EXCEPTION,MULTIPLE_PAYMENTS,Multiple payment records exist for the same transaction.,299.7,981.32,999.0,14.98,2.7,0.0,0.0,0.0
TXN00619,ORD00619,7999,1.0,7999.0,2026-02-13,2026-02-13,TXN00619,2026-02-14,2026-02-14,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00620,ORD00620,2999,1.0,2999.0,2026-05-21,2026-05-21,TXN00620,2026-05-22,2026-05-22,1,2999,1.0,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2963.61,2999.0,29.99,5.4,0.0,0.0,0.0
TXN00621,ORD00621,7999,1.0,7999.0,2026-03-12,2026-03-12,TXN00621,2026-03-12,2026-03-12,1,7999,1.0,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7904.61,7999.0,79.99,14.4,0.0,0.0,0.0
TXN00622,ORD00622,2999,1.0,2999.0,2026-04-23,2026-04-23,TXN00622,2026-04-25,2026-04-25,1,2999,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2935.3,2999.0,53.98,9.72,0.0,0.0,0.0
TXN00623,ORD00623,7999,1.0,7999.0,2026-06-17,2026-06-17,TXN00623,2026-06-18,2026-06-18,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7635.73,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,250.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00624,ORD00624,999,1.0,999.0,2026-04-26,2026-04-26,TXN00624,2026-04-28,2026-04-28,1,999,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,981.32,999.0,14.98,2.7,0.0,0.0,0.0
TXN00625,ORD00625,7999,1.0,7999.0,2026-01-31,2026-01-31,TXN00625,2026-02-01,2026-02-01,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00626,ORD00626,1499,1.0,1499.0,2026-06-26,2026-06-26,TXN00626,2026-06-28,2026-06-28,1,1499,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00627,ORD00627,7999,1.0,7999.0,2026-02-05,2026-02-05,TXN00627,2026-02-08,2026-02-08,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00628,ORD00628,1499,1.0,1499.0,2026-05-26,2026-05-26,TXN00628,2026-05-29,2026-05-29,1,1499,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1481.31,1499.0,14.99,2.7,0.0,0.0,0.0
TXN00629,ORD00629,5999,1.0,5999.0,2026-03-25,2026-03-25,TXN00629,2026-03-27,2026-03-27,1,5999,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00630,ORD00630,9999,1.0,9999.0,2026-03-11,2026-03-11,TXN00630,2026-03-11,2026-03-11,1,9999,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9786.62,9999.0,179.98,32.4,0.0,0.0,0.0
TXN00631,ORD00631,999,0.0,0.0,,2026-01-16,TXN00631,2026-01-17,2026-01-17,1,999,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,EXCEPTION,MISSING_PAYMENT,No payment record exists for the transaction.,999.0,975.42,999.0,19.98,3.6,0.0,0.0,0.0
TXN00632,ORD00632,5999,1.0,5999.0,2026-02-08,2026-02-08,TXN00632,2026-02-18,2026-02-08,1,5999,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,EXCEPTION,SETTLEMENT_DELAY,Settlement date differs from the clean reference date.,0.0,5914.05,5999.0,71.99,12.96,0.0,0.0,0.0
TXN00633,ORD00633,499,1.0,499.0,2026-05-07,2026-05-07,TXN00633,2026-05-07,2026-05-07,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00634,ORD00634,299,1.0,299.0,2026-04-28,2026-04-28,TXN00634,2026-04-27,2026-04-27,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00635,ORD00635,5999,1.0,5999.0,2026-03-14,2026-03-14,TXN00635,2026-03-14,2026-03-14,1,5999,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5914.05,5999.0,71.99,12.96,0.0,0.0,0.0
TXN00636,ORD00636,3999,1.0,3999.0,2026-03-25,2026-03-25,TXN00636,2026-03-26,2026-03-26,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00637,ORD00637,4999,1.0,4999.0,2026-06-14,2026-06-14,TXN00637,2026-06-13,2026-06-13,1,4999,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4881.02,4999.0,99.98,18.0,0.0,0.0,0.0
TXN00638,ORD00638,799,1.0,799.0,2026-04-14,2026-04-14,TXN00449,2026-04-14,2026-04-14,1,799,1.0,799.0,11.98,2.16,0.0,0.0,0.0,784.86,EXCEPTION,WRONG_TRANSACTION_REFERENCE,Bank reference does not match the transaction ID.,0.0,784.86,799.0,11.98,2.16,0.0,0.0,0.0
TXN00639,ORD00639,1499,1.0,1499.0,2026-03-11,2026-03-11,TXN00639,,2026-03-11,1,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,1499.0,1472.47,1499.0,22.48,4.05,0.0,0.0,0.0
TXN00640,ORD00640,499,1.0,499.0,2026-05-29,2026-05-29,TXN00640,2026-05-30,2026-05-30,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00641,ORD00641,299,1.0,299.0,2026-01-13,2026-01-13,TXN00641,2026-01-15,2026-01-15,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00642,ORD00642,2499,1.0,2499.0,2026-02-10,2026-02-10,TXN00642,2026-02-11,2026-02-11,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00643,ORD00643,5999,1.0,5999.0,2026-02-21,2026-02-21,TXN00643,2026-02-22,2026-02-22,1,5999,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5914.05,5999.0,71.99,12.96,0.0,0.0,0.0
TXN00644,ORD00644,299,1.0,299.0,2026-03-14,2026-03-14,TXN00644,2026-03-13,2026-03-13,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00645,ORD00645,4999,1.0,4999.0,2026-04-08,2026-04-08,TXN00645,2026-04-08,2026-04-08,1,4999,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4910.52,4999.0,74.98,13.5,0.0,0.0,0.0
TXN00646,ORD00646,999,1.0,999.0,2026-06-10,2026-06-10,TXN00646,2026-06-11,2026-06-11,1,999,1.0,999.0,17.98,3.24,0.0,0.0,0.0,977.78,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,977.78,999.0,17.98,3.24,0.0,0.0,0.0
TXN00647,ORD00647,299,1.0,299.0,2026-06-30,2026-06-30,TXN00647,2026-07-01,2026-07-01,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00648,ORD00648,499,1.0,499.0,2026-01-21,2026-01-21,TXN00648,2026-01-22,2026-01-22,1,499,1.0,499.0,4.99,0.9,0.0,0.0,0.0,493.11,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,493.11,499.0,4.99,0.9,0.0,0.0,0.0
TXN00649,ORD00649,199,1.0,199.0,2026-01-03,2026-01-03,TXN00649,2026-01-05,2026-01-05,1,199,1.0,199.0,2.98,0.54,0.0,0.0,0.0,195.48,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,195.48,199.0,2.98,0.54,0.0,0.0,0.0
TXN00650,ORD00650,499,1.0,499.0,2026-06-27,2026-06-27,TXN00650,2026-06-30,2026-06-30,1,499,1.0,499.0,7.48,1.35,0.0,0.0,0.0,490.17,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,490.17,499.0,7.48,1.35,0.0,0.0,0.0
TXN00651,ORD00651,299,1.0,299.0,2026-04-11,2026-04-11,TXN00651,2026-04-11,2026-04-11,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00652,ORD00652,999,1.0,999.0,2026-04-06,2026-04-06,TXN00652,2026-04-08,2026-04-08,1,999,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,981.32,999.0,14.98,2.7,0.0,0.0,0.0
TXN00653,ORD00653,4999,1.0,4999.0,2026-06-15,2026-06-15,TXN00653,2026-06-15,2026-06-15,1,4999,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4928.21,4999.0,59.99,10.8,0.0,0.0,0.0
TXN00654,ORD00654,199,1.0,199.0,2026-05-25,2026-05-25,TXN00654,2026-05-27,2026-05-27,1,199,1.0,199.0,1.99,0.36,250.0,0.0,0.0,446.65,EXCEPTION,UNKNOWN_ADJUSTMENT,Settlement contains an unexpected adjustment.,250.0,196.65,199.0,1.99,0.36,0.0,0.0,0.0
TXN00655,ORD00655,4999,1.0,4999.0,2026-02-25,2026-02-25,TXN00655,2026-02-26,2026-02-26,1,4999,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4881.02,4999.0,99.98,18.0,0.0,0.0,0.0
TXN00656,ORD00656,2499,1.0,2499.0,2026-06-25,2026-06-25,TXN00656,2026-06-26,2026-06-26,1,2499,1.0,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2440.02,2499.0,49.98,9.0,0.0,0.0,0.0
TXN00657,ORD00657,7999,1.0,7999.0,2026-02-05,2026-02-05,TXN00657,2026-02-06,2026-02-06,1,7999,1.0,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7904.61,7999.0,79.99,14.4,0.0,0.0,0.0
TXN00658,ORD00658,1499,1.0,1499.0,2026-04-21,2026-04-21,TXN00658,2026-04-23,2026-04-23,1,1499,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1467.16,1499.0,26.98,4.86,0.0,0.0,0.0
TXN00659,ORD00659,299,1.0,299.0,2026-06-15,2026-06-15,TXN00659,2026-06-18,2026-06-18,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00660,ORD00660,5999,1.0,5999.0,2026-06-04,2026-06-04,TXN00660,2026-06-06,2026-06-06,1,5999,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,5871.58,5999.0,107.98,19.44,0.0,0.0,0.0
TXN00661,ORD00661,2999,1.0,2999.0,2026-02-24,2026-02-24,TXN00661,2026-02-23,2026-02-23,1,2999,1.0,2999.0,35.99,6.48,0.0,0.0,0.0,1499.5,EXCEPTION,PARTIAL_SETTLEMENT,Settlement net amount is 50% of gross amount.,1499.5,2956.53,2999.0,35.99,6.48,0.0,0.0,0.0
TXN00662,ORD00662,199,1.0,199.0,2026-06-16,2026-06-16,TXN00662,2026-06-16,2026-06-16,1,199,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,196.65,199.0,1.99,0.36,0.0,0.0,0.0
TXN00663,ORD00663,799,1.0,799.0,2026-01-30,2026-01-30,TXN00663,2026-01-30,2026-01-30,1,799,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,782.03,799.0,14.38,2.59,0.0,0.0,0.0
TXN00664,ORD00664,1499,1.0,1499.0,2026-01-05,2026-01-05,TXN00664,2026-01-05,2026-01-05,1,1499,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1481.31,1499.0,14.99,2.7,0.0,0.0,0.0
TXN00665,ORD00665,1999,1.0,1999.0,2026-05-26,2026-05-26,TXN00665,2026-05-27,2026-05-27,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00666,ORD00666,7999,1.0,7999.0,2026-05-02,2026-05-02,TXN00666,2026-05-02,2026-05-02,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00667,ORD00667,199,1.0,199.0,2026-01-19,2026-01-19,TXN00667,,2026-01-20,1,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,199.0,195.48,199.0,2.98,0.54,0.0,0.0,0.0
TXN00668,ORD00668,7999,1.0,7999.0,2026-01-18,2026-01-18,TXN00668,2026-01-19,2026-01-19,1,7999,1.0,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7810.22,7999.0,159.98,28.8,0.0,0.0,0.0
